Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
ssangyong,musso,2000.0,601 dti,Azul,Diésel,5.0,manual,2.3,0,218000.0,7800.0,particular,,
audi,q3,2019.0,tfsi,Blanco,Nafta,5.0,automatica,2.0,,18600.0,45000.0,particular,220.0,4x4
citroen,c3aircross,2025.0,feel pack turbo 200,Gris,Nafta,5.0,automatica,1.0,,0.0,23769.0,tienda,,
ford,ecosport,2018.0,se,Azul,Nafta,5.0,manual,1.5,,86441.0,14320.0,tienda,123.0,4x2
ford,broncosport,2022.0,big bend at8,Gris,Nafta,5.0,,1.5,1,9600.0,35840.0,concesionaria,,4x4
citroen,c3aircross,2024.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,,0.0,25876.0,concesionaria,,
peugeot,2008,2017.0,feline,Gris,Nafta,5.0,manual,1.6,,87000.0,15800.0,concesionaria,,
chevrolet,tracker,2025.0,turbo ltz,Gris,Nafta,5.0,automatica,1.2,,0.0,26400.0,concesionaria,,
renault,koleos,2010.0,privilege,Negro,Nafta,5.0,manual,2.5,0,112000.0,13800.0,particular,,4x4
jeep,compass,2025.0,t270 limited,Negro,Nafta,5.0,automatica,1.3,,0.0,35960.0,concesionaria,,4x2
honda,crv,2011.0,lx mexico,Gris,Nafta,5.0,automatica,2.4,,179000.0,13000.0,concesionaria,,4x2
peugeot,2008,2025.0,active,Gris,Nafta,5.0,,1.0,,0.0,24800.0,concesionaria,,
mitsubishi,montero,2008.0,did gls abcpcu,Gris,Diésel,5.0,automatica,3.2,0,205000.0,27000.0,particular,,
volkswagen,tiguanallspace,2019.0,tsi trendline,Blanco,Nafta,5.0,automatica,1.4,,39000.0,31899.0,particular,150.0,
jeep,compass,2019.0,longitude,Negro,Nafta,5.0,,2.4,,124870.0,23920.0,concesionaria,,
renault,duster,2017.0,ph2 privilege,Rojo,Nafta,5.0,manual,2.0,,162000.0,12800.0,tienda,,4x2
citroen,c4cactus,2020.0,shine cadenero 6ta,Gris,Nafta,,automatica,1.6,1,102000.0,16000.0,particular,165.0,
chevrolet,tracker,2024.0,turbo,Rojo,Nafta,5.0,automatica,1.2,,0.0,25855.0,concesionaria,,
toyota,sw4,2023.0,srx,Blanco,Diésel,5.0,automatica,2.8,,64979.0,49520.0,concesionaria,204.0,4x4
citroen,c4cactus,2019.0,thp 165 shine,Blanco,Nafta,5.0,automatica,1.6,1,67000.0,16000.0,particular,,
volkswagen,taos,2025.0,250 tsi comfortline,Gris,Nafta,5.0,,1.4,,0.0,30000.0,tienda,,
kia,sorento,2013.0,ex,Blanco,Híbrido,,automatica,2.4,0,148693.0,14080.0,tienda,,4x2
bmw,x1,2017.0,sdrive 20i sportline,Negro,Nafta,5.0,manual,2.0,1,82500.0,32000.0,tienda,192.0,
hyundai,creta,2025.0,,Gris,Nafta,5.0,,1.5,,0.0,35920.0,concesionaria,,
peugeot,2008,2025.0,active,Plateado,Nafta,,,1.6,1,999.0,27200.0,concesionaria,,
chevrolet,trailblazer,2025.0,ctdi premier,Gris,Diésel,5.0,automatica,2.8,,0.0,46400.0,tienda,200.0,4x4
toyota,corollacross,2024.0,xei ecvt,Gris,Híbrido,5.0,,1.8,1,13000.0,37000.0,concesionaria,,
ford,ecosport,2017.0,freestyle,Blanco,Nafta,5.0,manual,1.5,,65000.0,14800.0,particular,123.0,4x2
honda,hrv,2017.0,exl,Blanco,Nafta,5.0,automatica,1.8,,75000.0,21900.0,particular,,4x2
citroen,c4cactus,2024.0,thp 165 shine,Gris,Nafta,,automatica,1.6,,32000.0,20800.0,concesionaria,,
volkswagen,tiguanallspace,2019.0,tsi trendline,Rojo,Híbrido,,automatica,1.4,0,113562.0,22104.0,tienda,,
bmw,x4,2017.0,28i xline,Blanco,Nafta,5.0,,2.0,,73000.0,44900.0,concesionaria,245.0,4x4
toyota,sw4,2022.0,srx,Gris,Diésel,5.0,automatica,2.8,1,52000.0,48000.0,particular,204.0,4x4
fiat,pulse,2024.0,impetus t3,Gris,Nafta,5.0,automatica,1.0,1,0.0,24880.0,concesionaria,,
ford,ecosport,2016.0,se,Blanco,Nafta,5.0,manual,1.6,,152000.0,7040.0,concesionaria,110.0,4x2
bmw,x6,2017.0,50i m package,Negro,Nafta,5.0,,4.4,1,59000.0,85000.0,particular,449.0,4x4
jeep,cherokee,1998.0,sport,Azul,Nafta,5.0,manual,4.0,,390000.0,12500.0,particular,,
peugeot,3008,2024.0,gtline thp,Blanco,Nafta,5.0,automatica,1.6,,6500.0,46000.0,concesionaria,,
kia,soul,2016.0,ex bc,Amarillo,Nafta,5.0,automatica,1.6,,67000.0,19040.0,concesionaria,132.0,
volkswagen,taos,2023.0,250 tsi highline,Blanco,Nafta,5.0,,1.4,,8500.0,37600.0,tienda,,
chevrolet,trailblazer,2019.0,nueva ltz tdci,Gris,Diésel,5.0,,2.8,,160000.0,28800.0,concesionaria,200.0,
peugeot,2008,2018.0,feline tip,Plateado,Nafta,5.0,,1.6,,38000.0,17000.0,concesionaria,,
chery,tiggo3,2019.0,confort,Negro,Nafta,5.0,manual,1.6,,140000.0,10400.0,particular,,
nissan,kicks,2020.0,advance,Blanco,Nafta,5.0,automatica,1.6,1,55140.0,20800.0,tienda,,
suzuki,grandvitara,2009.0,jiii,Dorado,Nafta,5.0,manual,2.0,,200000.0,12800.0,particular,,
audi,q5,2022.0,tfsi offroad,Blanco,Nafta,5.0,,2.0,1,0.0,85003.0,tienda,252.0,
jeep,compass,2024.0,serie,Negro,Nafta,5.0,automatica,1.3,,0.0,36320.0,concesionaria,,
chery,tiggo2,2018.0,luxury,Rojo,Nafta,5.0,manual,1.5,,58000.0,16400.0,concesionaria,,
baic,x55,2024.0,elite,,Nafta,5.0,automatica,1.5,1,1111.0,30880.0,concesionaria,,
ford,kuga,2017.0,titanium,Blanco,Nafta,5.0,automatica,2.0,,176000.0,21900.0,particular,,4x4
volkswagen,nivus,2025.0,tsi 200 highline,Plateado,Nafta,5.0,,1.0,1,0.0,30240.0,concesionaria,,
renault,duster,2013.0,luxe,Gris,Nafta,5.0,manual,2.0,,138000.0,8000.0,concesionaria,138.0,4x4
hyundai,tucson,2016.0,gl,Azul,Nafta,5.0,automatica,2.0,,109000.0,19120.0,particular,154.0,4x2
jeep,renegade,2021.0,longitude,Gris,Nafta,5.0,automatica,1.8,,76000.0,23840.0,concesionaria,,
renault,duster,2017.0,ph2 privilege,Celeste,Nafta,5.0,manual,2.0,1,148000.0,14400.0,concesionaria,,4x2
ford,ecosport,2018.0,s,Blanco,Nafta,5.0,manual,1.5,,112679.0,16856.0,concesionaria,,
hyundai,grandsantafe,2017.0,crdi premium gps,Blanco,Diésel,5.0,,2.2,,90700.0,36500.0,concesionaria,,
jeep,grandcherokee,2016.0,limited,Gris,Nafta,5.0,automatica,3.6,1,107000.0,39500.0,particular,286.0,
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris,Nafta,5.0,automatica,1.0,1,0.0,26832.0,concesionaria,,
honda,hrv,2016.0,exl,Blanco,Nafta,5.0,automatica,1.8,,100000.0,24900.0,concesionaria,,4x2
bmw,x6,2017.0,35i pure extravagance,Gris,Nafta,5.0,,3.0,,76000.0,67000.0,concesionaria,,4x4
volkswagen,tcross,2020.0,comfortline,Naranja,Nafta,5.0,manual,1.6,1,41000.0,25000.0,particular,,
chery,tiggo3,2018.0,luxury,Blanco,Nafta,5.0,manual,1.6,0,114500.0,13520.0,tienda,,
audi,q5,2016.0,fsi,Negro,Nafta,5.0,automatica,2.0,0,83000.0,35000.0,particular,225.0,4x4
ford,ecosport,2020.0,se,Azul,Nafta,5.0,manual,1.5,,65000.0,18400.0,concesionaria,123.0,4x2
audi,q5sportback,2025.0,45tfsi s sline,Negro,Nafta,5.0,automatica,2.0,1,0.0,108000.0,tienda,245.0,4x4
nissan,xterra,2005.0,se,Gris,Diésel,5.0,manual,2.8,,280000.0,13000.0,particular,,4x4
fiat,pulse,2024.0,drive gse,Rojo,Nafta,5.0,automatica,1.3,,0.0,22400.0,concesionaria,,
audi,q3,2024.0,40tfsi advance,,Nafta,5.0,,2.0,,0.0,74400.0,concesionaria,180.0,4x4
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,,0.0,21200.0,tienda,,
jeep,commander,2022.0,limited at9,Gris,Nafta,5.0,,2.0,,19800.0,49900.0,concesionaria,,4x4
kia,sportage,2007.0,,Negro,Diésel,5.0,manual,2.0,,161000.0,9600.0,particular,,4x2
toyota,hiluxsw4,2008.0,i srv ccuero 2009,Negro,Diésel,5.0,manual,3.0,1,340000.0,24000.0,particular,,4x4
jeep,renegade,2025.0,longitude,Gris,Nafta,5.0,automatica,1.3,1,0.0,29832.0,tienda,,4x2
chevrolet,blazer,1999.0,dlx,Azul,Diésel,5.0,manual,2.8,1,400000.0,6000.0,concesionaria,,4x4
baic,x55,2025.0,ii,Gris,Nafta,5.0,,1.5,1,0.0,37900.0,concesionaria,,
jeep,renegade,2017.0,sport,Blanco,Nafta,5.0,automatica,1.8,,85000.0,16400.0,concesionaria,,
baic,x55,2025.0,il,Blanco,Nafta,5.0,,1.5,1,0.0,37900.0,concesionaria,,
hyundai,creta,2021.0,safety,Dorado,Nafta,5.0,automatica,1.6,,66000.0,23600.0,concesionaria,,
chevrolet,tracker,2024.0,,Negro,Nafta,5.0,manual,1.2,,0.0,27200.0,concesionaria,,
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,,1.4,,0.0,30240.0,tienda,,
renault,captur,2017.0,intens,Blanco,Nafta,5.0,manual,2.0,,59000.0,16000.0,particular,,
ford,ecosport,2018.0,titanium,Gris,Nafta,5.0,manual,1.5,,67800.0,17040.0,particular,123.0,4x2
chevrolet,tracker,2015.0,ltz,Plateado,Nafta,5.0,manual,1.8,,80000.0,16162.0,concesionaria,140.0,4x2
ford,ecosport,2010.0,my10 xls,Gris,Nafta,5.0,manual,1.6,,170000.0,9200.0,concesionaria,,4x2
chevrolet,tracker,2014.0,ltz,Blanco,Nafta,5.0,manual,1.8,,116000.0,12400.0,concesionaria,140.0,4x2
volkswagen,nivus,2021.0,tsi comfortline,Plateado,Nafta,5.0,automatica,1.0,,105000.0,19650.0,concesionaria,,
ford,bronco,1981.0,xlt v8 302,Azul,Nafta,,,,,1111111.0,55000.0,concesionaria,,
honda,crv,2013.0,lx,Gris,Nafta,5.0,automatica,2.4,,194000.0,16900.0,particular,185.0,4x2
jeep,commander,2025.0,td380 at9 overland,Negro,Diésel,5.0,,2.0,1,0.0,48800.0,concesionaria,,4x4
nissan,pathfinder,1992.0,d,Rojo,Diésel,5.0,manual,2.7,,394000.0,10000.0,concesionaria,,4x4
volkswagen,taos,2022.0,250 tsi highline,Blanco,Nafta,5.0,,1.4,1,44000.0,33000.0,particular,,
chevrolet,tracker,2018.0,ltz,Blanco,Nafta,5.0,manual,1.8,,90000.0,14800.0,concesionaria,,
nissan,kicks,2020.0,sense,Blanco,Nafta,5.0,manual,1.6,,28000.0,22500.0,concesionaria,,
kia,sorento,2019.0,crdi gtline ex,Negro,Diésel,5.0,,2.2,,62000.0,44999.0,concesionaria,,4x4
renault,duster,2021.0,expression l15,Blanco,Nafta,5.0,manual,1.6,,126100.0,17560.0,tienda,,4x2
chevrolet,tracker,2018.0,premier,Gris,Nafta,5.0,manual,1.8,,96000.0,16500.0,tienda,,4x2
hyundai,tucson,2008.0,crdi 4at,Negro,Nafta,5.0,,2.0,,138000.0,8000.0,concesionaria,,4x2
nissan,kicks,2018.0,special edition,Plateado,Nafta,5.0,automatica,1.6,,77000.0,23000.0,particular,120.0,
volkswagen,tiguanallspace,2023.0,tsi life 4motion,Plateado,Nafta,5.0,automatica,2.0,,35000.0,42400.0,concesionaria,,
peugeot,2008,2021.0,thp sport tip,Blanco,Nafta,5.0,,1.6,,43200.0,22552.0,concesionaria,,
renault,duster,2013.0,confort plus abs,Blanco,Nafta,5.0,manual,1.6,0,159000.0,12719.0,concesionaria,110.0,4x2
dodge,journey,2012.0,sxt techo 3filas,Rojo,Nafta,5.0,automatica,2.4,1,142000.0,14900.0,particular,,
dodge,journey,2010.0,rt filasdvdtecho,Blanco,Nafta,5.0,automatica,2.7,1,158000.0,13500.0,particular,,
renault,duster,2021.0,ph2 expression,Gris,Nafta,5.0,manual,1.6,,79000.0,18800.0,concesionaria,,4x2
fiat,pulse,2024.0,impetus t3,Rojo,Nafta,5.0,automatica,1.0,1,0.0,19200.0,concesionaria,,
fiat,pulse,2025.0,gse abarth turbo 270,Gris,Nafta,5.0,automatica,1.3,,0.0,26392.0,tienda,,
renault,duster,2015.0,ph2 privilege,Gris,Nafta,5.0,manual,1.6,,141000.0,13500.0,particular,110.0,4x2
jeep,compass,2019.0,longitude plus,Blanco,Nafta,5.0,,2.4,,55000.0,24900.0,concesionaria,,
ford,ecosport,2017.0,se,Blanco,Nafta,5.0,manual,1.6,0,110000.0,12960.0,concesionaria,110.0,4x2
jeep,compass,2025.0,t270 limited,Gris,Nafta,5.0,automatica,1.3,,1300.0,36875.0,particular,,4x2
toyota,rav4,2014.0,vx,Rojo,Nafta,5.0,automatica,2.5,1,137062.0,23500.0,particular,,4x4
citroen,c4cactus,2017.0,puretech 110 ss shine,Violeta,Nafta,5.0,automatica,1.2,,120000.0,8400.0,concesionaria,,
citroen,c4cactus,2023.0,vti 115 feel,Blanco,Nafta,5.0,manual,1.6,,22000.0,21000.0,concesionaria,,
renault,captur,2018.0,intens,,Nafta,5.0,manual,2.0,,56000.0,19200.0,concesionaria,,
chevrolet,tracker,2017.0,ltz,Gris,Nafta,5.0,automatica,1.8,,76000.0,17500.0,concesionaria,140.0,4x4
audi,q5,2021.0,tfsi offroad,Blanco,Nafta,5.0,,2.0,,57000.0,66000.0,concesionaria,252.0,
peugeot,2008,2020.0,allure,Blanco,Nafta,5.0,manual,1.6,,43000.0,17680.0,concesionaria,,
renault,captur,2020.0,life,,Nafta,5.0,manual,1.6,,70000.0,19500.0,concesionaria,,
hyundai,tucson,2014.0,gl,Gris,Nafta,,automatica,2.0,,136800.0,12800.0,concesionaria,,4x2
jeep,grandcherokee,2014.0,overland,Verde,Nafta,5.0,automatica,3.6,1,112000.0,32000.0,concesionaria,286.0,
toyota,corollacross,2021.0,xei,Gris,Nafta,5.0,automatica,2.0,,44000.0,29600.0,tienda,,
chevrolet,tracker,2016.0,ltz,Gris,Nafta,5.0,manual,1.8,,83000.0,14240.0,concesionaria,140.0,4x2
chevrolet,tracker,2024.0,turbo,Blanco,Nafta,5.0,automatica,1.2,,0.0,22800.0,tienda,,
hyundai,tucson,2008.0,n,Negro,Nafta,5.0,manual,2.0,0,173000.0,7800.0,particular,,4x2
ford,ecosport,2016.0,freestyle,Gris,Nafta,5.0,manual,1.6,0,181000.0,12000.0,particular,110.0,4x2
baic,x55,2024.0,ii luxury bitono,Gris,Nafta,5.0,,1.5,1,0.0,37900.0,tienda,185.0,
hyundai,creta,2025.0,safety facelift,Gris,Nafta,5.0,,1.5,1,0.0,35000.0,tienda,,
renault,duster,2016.0,ph2 privilege,Negro,Nafta,5.0,manual,2.0,1,91000.0,15000.0,tienda,143.0,4x2
renault,duster,2014.0,confort abs,Azul,Nafta,5.0,manual,1.6,,98000.0,12900.0,concesionaria,110.0,4x2
jeep,renegade,2025.0,willys,Blanco,Nafta,5.0,,1.3,1,0.0,34639.0,tienda,,
peugeot,2008,2016.0,thp sport,Blanco,Nafta,5.0,manual,1.6,0,115000.0,12500.0,particular,,
chevrolet,tracker,2021.0,turbo premier,Plateado,Nafta,5.0,automatica,1.2,,52000.0,21200.0,particular,,
bmw,x4,2018.0,28i xline,Blanco,Nafta,5.0,,2.0,1,30000.0,54000.0,concesionaria,245.0,4x4
hyundai,tucson,2010.0,crdi 4at,Gris,Diésel,5.0,,2.0,,224660.0,11000.0,concesionaria,,4x2
nissan,kicks,2020.0,special edition,Blanco,Nafta,5.0,automatica,1.6,,31500.0,20720.0,concesionaria,120.0,
honda,crv,2016.0,lx,Blanco,Nafta,5.0,automatica,2.4,1,114000.0,27000.0,particular,185.0,4x2
renault,duster,2014.0,tech road,Negro,Nafta,5.0,manual,2.0,0,181000.0,13592.0,concesionaria,138.0,4x4
toyota,corollacross,2024.0,seg,Blanco,Nafta,5.0,automatica,2.0,,12000.0,36000.0,particular,,
nissan,murano,2020.0,exclusive,Gris,Nafta,5.0,,3.5,1,80200.0,34000.0,particular,,
renault,duster,2012.0,dynamique,Gris,Nafta,5.0,manual,1.6,0,165000.0,10500.0,particular,110.0,4x2
ford,ecosport,2018.0,se,Negro,Nafta,5.0,,1.5,0,97800.0,17000.0,particular,123.0,4x2
jeep,commander,2025.0,t270 limited,Gris,Nafta,5.0,automatica,1.3,,0.0,38400.0,tienda,,4x2
volkswagen,taos,2025.0,250 tsi highline bi tono,Blanco,Nafta,5.0,,1.4,1,0.0,36800.0,tienda,,
nissan,pathfinder,1993.0,se,Verde,Nafta,5.0,manual,3.0,,245000.0,12800.0,concesionaria,,
renault,duster,2015.0,ph2 dynamique,,Nafta,5.0,manual,1.6,,150000.0,18000.0,particular,110.0,4x2
ford,ecosport,2015.0,se,Negro,Nafta,5.0,manual,1.6,,99000.0,12800.0,concesionaria,110.0,4x2
baic,x35,2024.0,luxury,Gris,Nafta,5.0,automatica,1.5,,0.0,28100.0,concesionaria,,
honda,crv,2013.0,lx,Gris,Nafta,5.0,automatica,2.4,,137700.0,21900.0,particular,185.0,4x2
renault,duster,2018.0,ph2 privilege,Gris,Nafta,5.0,manual,1.6,,76900.0,16700.0,tienda,,4x2
chevrolet,tracker,2025.0,turbo ltz,Gris,Nafta,5.0,automatica,1.2,,0.0,16256.0,tienda,,
jeep,compass,2025.0,t270 series,Negro,Nafta,5.0,automatica,1.3,1,0.0,36400.0,tienda,,4x2
chevrolet,tracker,2018.0,ltz,Blanco,Nafta,5.0,,1.8,1,58000.0,19200.0,particular,140.0,
volkswagen,taos,2023.0,250 tsi highline,Blanco,Nafta,5.0,,1.4,1,55000.0,34400.0,particular,,
volkswagen,taos,2025.0,250 tsi comfortline,Gris,Nafta,5.0,,1.4,,500.0,34980.0,concesionaria,,
renault,duster,2018.0,ph2 dynamique,Plateado,Nafta,5.0,manual,1.6,,61000.0,14800.0,concesionaria,110.0,4x2
audi,q5,2017.0,tfsi,Gris,Nafta,5.0,,2.0,,155000.0,32900.0,particular,252.0,
toyota,corollacross,2023.0,xei ecvt,Negro,Híbrido,5.0,,1.8,,72000.0,29440.0,particular,,
landrover,discovery,2018.0,sport hse,Blanco,Diésel,5.0,,2.0,0,55000.0,37900.0,concesionaria,,
renault,dusteroroch,2019.0,dynamique,Blanco,Nafta,,manual,2.0,0,130000.0,15600.0,concesionaria,,
peugeot,2008,2018.0,feline,Marrón,Nafta,5.0,manual,1.6,,107000.0,14400.0,concesionaria,,
toyota,corollacross,2022.0,seg ecvt,Gris,Híbrido,5.0,,1.8,,43440.0,31200.0,particular,,
audi,q5,2025.0,tfsi,Negro,Nafta,5.0,automatica,2.0,,0.0,82800.0,tienda,252.0,
renault,duster,2025.0,tce turbo iconic xtronic,Gris,Nafta,5.0,automatica,1.3,,0.0,26400.0,tienda,155.0,
chevrolet,tracker,2025.0,turbo ltz,Blanco,Nafta,5.0,automatica,1.2,,3232.0,26000.0,concesionaria,,
bmw,x4,2016.0,28i xline,Blanco,Nafta,5.0,,2.0,,79000.0,45000.0,particular,245.0,4x4
citroen,c4cactus,2024.0,vti 115 feel pk,Negro,Nafta,5.0,manual,1.6,,0.0,23920.0,concesionaria,,
jeep,compass,2025.0,t270 series,Rosa,Nafta,5.0,automatica,1.3,,0.0,35992.0,tienda,,4x2
chevrolet,spin,2017.0,lt,Negro,Nafta,5.0,manual,1.8,,130000.0,9840.0,concesionaria,105.0,
chevrolet,tracker,2025.0,turbo,Rojo,Nafta,5.0,automatica,1.2,0,0.0,21480.0,tienda,,
renault,duster,2012.0,expression,Gris,Nafta,5.0,manual,1.6,0,136000.0,11120.0,concesionaria,110.0,4x2
audi,q5,2025.0,tfsi advanced,Negro,Nafta,5.0,,2.0,,1000.0,89500.0,particular,252.0,
fiat,pulse,2024.0,audace,Gris,Nafta,5.0,automatica,1.0,0,0.0,23600.0,concesionaria,,
volkswagen,taos,2021.0,250 tsi comfortline,Blanco,Nafta,5.0,,1.4,,66000.0,26400.0,particular,,
jeep,wrangler,2010.0,sport unlimited,Negro,Nafta,3.0,automatica,3.8,,167000.0,43000.0,concesionaria,199.0,
volkswagen,tiguanallspace,2025.0,tsi life 4motion,Gris,Nafta,5.0,automatica,2.0,,0.0,46800.0,concesionaria,,
jeep,grandcherokee,2008.0,crd30 limited,Plateado,Diésel,5.0,automatica,3.0,0,180000.0,15040.0,concesionaria,,
volkswagen,tcross,2025.0,200 tsi trendline,Blanco,Nafta,5.0,automatica,1.0,,0.0,25280.0,concesionaria,,
citroen,c3aircross,2024.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,1,4000.0,28000.0,particular,,
bmw,x2,2021.0,sdrive20i msportx,Blanco,Nafta,5.0,,2.0,,28000.0,58000.0,concesionaria,,
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,1,0.0,28144.0,tienda,,
jeep,renegade,2025.0,trailhawk at9,Blanco,Nafta,5.0,,1.3,,0.0,34640.0,tienda,,4x4
jeep,renegade,2025.0,longitude,Gris,Nafta,5.0,automatica,1.3,,0.0,29432.0,tienda,,4x2
renault,duster,2025.0,intense,Gris,Nafta,,manual,1.6,1,0.0,30296.0,concesionaria,,
nissan,kicks,2020.0,sense,Gris,Nafta,5.0,manual,1.6,,46000.0,21000.0,particular,,
nissan,kicks,2019.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,,56236.0,12000.0,concesionaria,,
volkswagen,nivus,2025.0,tsi 200 highline,Rojo,Nafta,5.0,,1.0,1,1500.0,31600.0,concesionaria,,
peugeot,2008,2022.0,feline,Gris,Nafta,5.0,manual,1.6,,33600.0,20400.0,concesionaria,,
renault,duster,2018.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,,147000.0,15840.0,particular,,4x2
renault,duster,2017.0,ph2 privilege,Marrón,Nafta,5.0,manual,2.0,,120000.0,14800.0,concesionaria,143.0,4x2
peugeot,2008,2017.0,thp sport,Negro,Nafta,5.0,manual,1.6,,120000.0,12960.0,tienda,,
jeep,compass,2025.0,blackhawk at9 400nm,Violeta,Nafta,5.0,,2.0,,0.0,45192.0,tienda,272.0,4x4
nissan,kicks,2018.0,exclusive,Gris,Nafta,5.0,automatica,1.6,,116000.0,19600.0,concesionaria,,
nissan,xterra,2008.0,dte se,Negro,Diésel,5.0,manual,2.8,,292000.0,16500.0,particular,,4x4
nissan,kicks,2021.0,advance,Rojo,Nafta,5.0,automatica,1.6,,114000.0,21000.0,particular,,
volkswagen,tcross,2023.0,170 tsi,Rojo,Nafta,5.0,manual,1.0,,64000.0,21520.0,concesionaria,,
fiat,pulse,2024.0,gse abarth turbo 270,Blanco,Nafta,5.0,automatica,1.3,,8000.0,29000.0,particular,,
chevrolet,tracker,2024.0,ltz turbo,Negro,Nafta,5.0,automatica,1.2,,1000.0,26299.0,tienda,,
chevrolet,tracker,2025.0,turbo ltz,Rojo,Nafta,5.0,automatica,1.2,,0.0,24640.0,tienda,,
chery,tiggo5,2018.0,comfort,Plateado,Nafta,5.0,manual,2.0,,72033.0,15920.0,concesionaria,,
volkswagen,taos,2024.0,250 tsi comfortline,Gris,Nafta,5.0,automatica,1.4,,4800.0,36800.0,particular,,
bmw,x1,2023.0,sdrive 18i active,Plateado,Nafta,5.0,manual,2.0,,0.0,65900.0,tienda,,
hyundai,tucson,2019.0,style,Negro,Nafta,5.0,automatica,2.0,1,69000.0,25800.0,concesionaria,,4x2
ford,kuga,2016.0,titanium,Blanco,Nafta,5.0,automatica,2.0,1,85000.0,17600.0,particular,,4x4
ford,ecosport,2016.0,s,Blanco,Nafta,5.0,manual,1.6,,127408.0,13200.0,concesionaria,110.0,4x2
chevrolet,tracker,2023.0,turbo,Morado oscuro,Nafta,5.0,automatica,1.2,,33000.0,24400.0,tienda,,
toyota,corollacross,2025.0,seg ecvt,Azul,Híbrido,5.0,,1.8,1,0.0,38361.0,concesionaria,,
peugeot,2008,2018.0,thp sport,Gris,Nafta,5.0,manual,1.6,1,54900.0,16800.0,particular,,
peugeot,2008,2017.0,thp sport,Negro,Nafta,5.0,manual,1.6,,148000.0,10800.0,concesionaria,,
ford,ecosport,2013.0,titanium,Negro,Nafta,5.0,manual,2.0,,111111.0,13000.0,concesionaria,143.0,4x2
bmw,x6,2016.0,35i sportive,Gris,Nafta,5.0,,3.0,1,150000.0,70000.0,concesionaria,306.0,4x4
nissan,kicks,2025.0,advance,Gris,Nafta,5.0,automatica,1.6,,0.0,24440.0,tienda,,
suzuki,vitara,1994.0,jlx sidekick,Rojo,Nafta,3.0,manual,1.6,,255200.0,8500.0,particular,,
volkswagen,tiguanallspace,2025.0,tsi life 4motion,Negro,Nafta,5.0,automatica,2.0,,0.0,46400.0,tienda,,
ford,ecosport,2017.0,se,Gris,Nafta,5.0,manual,1.6,,90000.0,13520.0,concesionaria,110.0,4x2
toyota,hiluxsw4,2011.0,srv cuero i 5at,Gris,Diésel,5.0,,3.0,,249819.0,25600.0,concesionaria,171.0,4x4
chery,tiggo3,2018.0,luxury,Blanco,Nafta,5.0,automatica,1.6,,92500.0,14240.0,concesionaria,,
peugeot,2008,2016.0,thp sport,Blanco,Nafta,5.0,manual,1.6,,106389.0,14500.0,concesionaria,,
toyota,rav4,2009.0,,Plateado,Nafta,5.0,automatica,2.4,1,260000.0,12400.0,concesionaria,,4x4
citroen,c3aircross,2024.0,t200 shine,Plateado,Nafta,5.0,,1.2,,0.0,22160.0,concesionaria,,
bmw,x6,2015.0,35i sportive,Blanco,Nafta,5.0,,3.0,,16000.0,79000.0,concesionaria,306.0,4x4
toyota,corollacross,2024.0,seg,Blanco,Nafta,5.0,automatica,2.0,1,14000.0,36000.0,particular,,
ds,ds3,2024.0,rivoli,Negro,Nafta,5.0,,1.2,1,0.0,39920.0,concesionaria,130.0,
volkswagen,taos,2022.0,250 tsi comfortline,Gris,Nafta,5.0,,1.4,1,34600.0,27600.0,particular,,
hyundai,creta,2025.0,facelift safety plus,Plateado,Nafta,5.0,automatica,1.5,1,0.0,35000.0,concesionaria,,
jeep,renegade,2020.0,longitude,Gris,Nafta,5.0,automatica,1.8,1,39000.0,27000.0,particular,,
mercedesbenz,clasegla,2018.0,gla250 amgline,Blanco,Nafta,5.0,,1.6,,118000.0,32900.0,particular,211.0,
chevrolet,tracker,2018.0,ltz,Blanco,Nafta,5.0,manual,1.8,,58000.0,19200.0,particular,,
peugeot,2008,2017.0,thp sport,Plateado,Nafta,5.0,manual,1.6,,83000.0,13200.0,tienda,,
nissan,kicks,2017.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,1,46000.0,18000.0,concesionaria,,
toyota,hiluxsw4,2006.0,srv cuero,Gris,Diésel,5.0,automatica,3.0,,265000.0,23500.0,particular,,
jeep,compass,2023.0,t270 sport,Blanco,Nafta,5.0,,1.3,,19000.0,35200.0,particular,,
volkswagen,tiguanallspace,2024.0,tsi life 4motion,Negro,Nafta,5.0,automatica,2.0,,111111.0,51600.0,concesionaria,,
chevrolet,tracker,2018.0,ltz,Negro,Nafta,5.0,,1.8,1,83000.0,16800.0,particular,140.0,
citroen,c3aircross,2025.0,t200 feel pack,Rojo,Nafta,5.0,,,,0.0,21920.0,tienda,,
toyota,corollacross,2022.0,seg,Rojo,Nafta,5.0,automatica,2.0,1,17000.0,30880.0,particular,,
