Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
toyota,corollacross,2023.0,seg ecvt,Plateado,Nafta,5.0,automatica,2.0,1,40000.0,34000.0,concesionaria,170.0,4x2
chevrolet,tracker,2017.0,ltz,Blanco,Nafta,5.0,automatica,1.8,1,120000.0,15600.0,concesionaria,140.0,4x4
chevrolet,tracker,2016.0,ltz,Gris plata,Nafta,5.0,manual,1.8,1,146000.0,12160.0,concesionaria,140.0,4x2
hyundai,tucson,2017.0,16v,Gris plata,Nafta,5.0,manual,2.0,1,156000.0,21000.0,particular,154.0,4x2
ford,broncosport,2025.0,wildtrak at8,Azul,Nafta,5.0,automatica,2.0,0,0.0,45440.0,tienda,110.0,4x4
citroen,c4cactus,2020.0,thp 165 shine,Blanco,Nafta,5.0,manual,1.6,1,87000.0,15600.0,concesionaria,165.0,4x2
hyundai,tucson,2025.0,tgdi tct,Plateado,Nafta,5.0,automatica,1.6,1,800.0,57000.0,particular,154.0,4x2
toyota,hiluxsw4,2011.0,srv cuero,Gris plata,Diésel,5.0,manual,3.0,0,215000.0,24000.0,particular,171.0,4x4
jeep,renegade,2024.0,sport,Gris plata,Nafta,5.0,automatica,1.8,1,0.0,27943.0,tienda,175.0,4x2
nissan,kicks,2018.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,1,93300.0,20560.0,tienda,120.0,4x4
toyota,sw4,2023.0,srx,Gris plata,Nafta,5.0,automatica,2.8,1,44000.0,54500.0,concesionaria,204.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,0.0,35360.0,tienda,150.0,4x2
honda,hrv,2025.0,lx,Gris plata,Nafta,5.0,automatica,1.5,0,1111.0,31600.0,concesionaria,121.0,4x2
kia,sorento,2013.0,ex,Gris plata,Nafta,5.0,automatica,2.4,1,140000.0,15500.0,concesionaria,185.0,4x4
kia,sorento,2018.0,ex,Plateado,Diésel,5.0,automatica,2.2,1,87028.0,32400.0,concesionaria,154.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,0.0,30400.0,concesionaria,150.0,4x2
honda,hrv,2017.0,lx,Gris plata,Nafta,5.0,automatica,1.8,1,98000.0,17900.0,particular,175.0,4x2
volkswagen,taos,2022.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,47000.0,32000.0,particular,150.0,4x2
jeep,compass,2020.0,sport,Beige techo negro,Nafta,5.0,automatica,2.4,1,68000.0,25000.0,particular,170.0,4x2
renault,duster,2011.0,expression,Negro,Nafta,5.0,manual,1.6,0,160000.0,7840.0,particular,110.0,4x2
volkswagen,tiguan,2012.0,tdi,Negro,Diésel,5.0,automatica,2.0,0,198000.0,19350.0,particular,140.0,4x4
chevrolet,tracker,2025.0,ltz,Azul,Nafta,5.0,automatica,1.2,1,0.0,27120.0,concesionaria,132.0,4x4
toyota,corollacross,2021.0,xei,Gris plata,Nafta,5.0,automatica,2.0,1,44000.0,29600.0,tienda,170.0,4x2
honda,hrv,2019.0,ex,Blanco,Nafta,5.0,automatica,1.8,1,62000.0,23920.0,concesionaria,154.0,4x2
jeep,renegade,2023.0,sport,Plateado,Nafta,5.0,manual,1.8,1,19000.0,22400.0,concesionaria,170.0,4x2
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,24560.0,tienda,120.0,4x2
chevrolet,tracker,2017.0,ltz,Blanco,Nafta,5.0,automatica,1.8,1,119000.0,15600.0,concesionaria,140.0,4x4
citroen,c4cactus,2021.0,thp 165 shine,Rojo,Nafta,5.0,automatica,1.6,1,58900.0,19000.0,particular,165.0,4x2
jeep,renegade,2025.0,series,Negro,Nafta,5.0,automatica,1.3,1,0.0,31120.0,tienda,170.0,4x2
honda,crv,2015.0,lx,Plateado,Nafta,5.0,automatica,2.4,1,145000.0,22900.0,particular,185.0,4x2
mercedesbenz,clasegla,2016.0,gla200 urban,Plateado,Nafta,5.0,automatica,1.6,1,115000.0,30000.0,particular,211.0,4x4
kia,sorento,2014.0,ex,Negro,Nafta,5.0,automatica,2.4,0,128000.0,17000.0,particular,132.0,4x2
peugeot,2008,2016.0,feline,Blanco,Nafta,5.0,manual,1.6,1,109000.0,14800.0,particular,150.0,4x4
chery,tiggo3,2016.0,confort,Blanco,Nafta,5.0,manual,1.6,1,98000.0,12720.0,particular,110.0,4x2
toyota,rav4,2017.0,vx,Blanco,Nafta,5.0,automatica,2.0,1,64000.0,32500.0,particular,110.0,4x4
ford,ecosport,2015.0,se,Rojo,Nafta,5.0,manual,1.6,0,119000.0,12080.0,concesionaria,110.0,4x2
jeep,compass,2018.0,t270 series,Blanco,Nafta,5.0,automatica,2.4,0,48000.0,27680.0,concesionaria,170.0,4x2
ford,territory,2025.0,ecoboost titanium,Blanco,Nafta,5.0,automatica,1.8,1,0.0,37240.0,tienda,85.0,4x4
bmw,x1,2012.0,sdrive 20i sportline,Azul,Nafta,5.0,manual,2.0,0,153000.0,19500.0,particular,150.0,4x4
volkswagen,tiguan,2018.0,allspace trendline l17,Blanco,Nafta,5.0,automatica,2.0,0,89000.0,28560.0,concesionaria,200.0,4x4
hyundai,creta,2016.0,,Gris plata,Nafta,5.0,manual,1.6,0,103850.0,17500.0,particular,252.0,4x2
renault,duster,2012.0,ph2 privilege,Verde oscuro,Nafta,5.0,manual,1.6,0,93000.0,12500.0,particular,110.0,4x2
ford,ecosport,2014.0,se,Blanco,Diésel,5.0,manual,1.5,0,117000.0,10800.0,particular,90.0,4x2
nissan,kicks,2020.0,special edition,Blanco,Nafta,5.0,automatica,1.6,1,65000.0,22000.0,particular,120.0,4x2
ford,ecosport,2016.0,titanium,Gris plata,Nafta,5.0,manual,2.0,0,90000.0,10400.0,concesionaria,143.0,4x2
nissan,kicks,2021.0,advance,Rojo,Nafta,5.0,automatica,1.6,1,40000.0,23200.0,particular,120.0,4x2
peugeot,2008,2018.0,feline,Blanco,Nafta,5.0,manual,1.6,1,73000.0,16500.0,particular,150.0,4x4
chevrolet,trailblazer,2017.0,nueva ltz tdci,Blanco,Diésel,5.0,automatica,2.8,1,120000.0,31000.0,concesionaria,200.0,4x4
mercedesbenz,clasegla,2025.0,gla200 urban,Plateado,Nafta,5.0,automatica,1.3,0,0.0,65000.0,concesionaria,163.0,4x4
honda,crv,1998.0,i,Negro,Nafta,5.0,manual,2.0,0,271000.0,8500.0,particular,148.0,4x4
jeep,compass,2011.0,t270 series,Gris plata,Nafta,5.0,automatica,2.4,1,152000.0,14500.0,particular,170.0,4x2
chevrolet,tracker,2018.0,ltz,Plateado,Nafta,5.0,manual,1.8,1,83300.0,17500.0,particular,140.0,4x4
ford,territory,2025.0,ecoboost titanium,Gris plata,Nafta,5.0,automatica,1.8,1,0.0,37240.0,tienda,85.0,4x4
jeep,compass,2025.0,t270 series,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,39920.0,concesionaria,272.0,4x2
ford,kuga,2018.0,sel,Azul,Nafta,5.0,automatica,2.0,0,115000.0,17900.0,particular,143.0,4x4
ford,kuga,2013.0,titanium,Blanco,Nafta,5.0,automatica,1.6,0,137000.0,18000.0,concesionaria,180.0,4x4
chevrolet,tracker,2024.0,turbo,Blanco,Nafta,5.0,automatica,1.2,1,6000.0,30500.0,concesionaria,132.0,4x4
renault,duster,2025.0,tce turbo iconic xtronic,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,23824.0,concesionaria,155.0,4x4
ford,ecosport,2015.0,titanium,Blanco,Nafta,5.0,manual,2.0,0,114000.0,14320.0,concesionaria,143.0,4x2
nissan,xterra,2008.0,se,Gris plata,Diésel,5.0,manual,2.8,0,193000.0,11200.0,particular,123.0,4x4
toyota,sw4,2025.0,srx,Gris plata,Diésel,5.0,automatica,2.8,1,0.0,58400.0,concesionaria,204.0,4x4
chevrolet,tracker,2022.0,ltz,Gris plata,Nafta,5.0,automatica,1.2,1,49800.0,22400.0,particular,132.0,4x4
renault,captur,2020.0,zen,Rojo,Nafta,5.0,manual,2.0,1,90000.0,20800.0,concesionaria,110.0,4x2
citroen,c3aircross,2025.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,1,0.0,15200.0,concesionaria,120.0,4x2
mercedesbenz,claseglc,2019.0,glc250 300 atomatico,Negro,Nafta,5.0,automatica,2.0,1,109000.0,71000.0,particular,390.0,4x4
jaguar,fpace,2018.0,20d prestige,Negro,Diésel,5.0,automatica,2.0,0,87028.0,59900.0,concesionaria,110.0,4x2
chevrolet,tracker,2020.0,turbo,Blanco,Nafta,5.0,manual,1.2,1,65000.0,19900.0,concesionaria,132.0,4x4
fiat,pulse,2025.0,drive gse,Blanco,Nafta,5.0,automatica,1.3,0,500.0,17000.0,concesionaria,110.0,4x2
renault,duster,2024.0,tce turbo iconic xtronic,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,24720.0,concesionaria,155.0,4x4
audi,q5,2024.0,tfsi,Blanco,Nafta,5.0,automatica,2.0,1,0.0,85000.0,tienda,252.0,4x4
hyundai,tucson,2013.0,gl,Blanco,Nafta,5.0,automatica,2.0,0,165482.0,17500.0,concesionaria,154.0,4x4
jeep,renegade,2016.0,sport,Gris plata,Nafta,5.0,manual,1.8,0,134000.0,15500.0,concesionaria,170.0,4x2
nissan,xterra,2008.0,se,Gris plata,Diésel,5.0,manual,2.8,0,280000.0,13000.0,particular,123.0,4x4
jeep,cherokee,2004.0,sport,Blanco,Nafta,5.0,manual,2.4,0,220000.0,10900.0,concesionaria,170.0,4x4
bmw,x1,2024.0,sdrive 20i sportline,Gris plata,Nafta,5.0,manual,2.0,0,0.0,85000.0,concesionaria,192.0,4x4
fiat,pulse,2025.0,drive gse,Plateado,Nafta,5.0,manual,1.3,1,1000.0,22319.0,particular,110.0,4x2
citroen,c3aircross,2024.0,shine turbo 200 bitono,Rojo,Nafta,5.0,automatica,1.0,1,0.0,21039.0,tienda,120.0,4x2
volkswagen,tiguan,2011.0,sport style tsi,Plateado,Nafta,5.0,manual,2.0,0,200000.0,12500.0,particular,200.0,4x4
volkswagen,taos,2024.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,34000.0,concesionaria,150.0,4x2
ford,ecosport,2018.0,se,Azul,Nafta,5.0,manual,1.5,0,86441.0,14320.0,tienda,123.0,4x2
renault,duster,2017.0,ph2 privilege,Negro,Nafta,5.0,manual,1.6,0,69000.0,17200.0,concesionaria,110.0,4x2
toyota,landcruiser,2018.0,prado vx,Blanco,Diésel,5.0,automatica,4.5,0,114000.0,129000.0,particular,265.0,4x2
toyota,hiluxsw4,2016.0,srx,Blanco,Diésel,5.0,automatica,2.8,1,160000.0,38500.0,concesionaria,177.0,4x4
chery,tiggo3,2019.0,confort,Negro,Nafta,5.0,manual,1.6,1,130000.0,12000.0,particular,110.0,4x2
audi,q5,2025.0,tfsi,Gris plata,Nafta,5.0,automatica,2.0,1,0.0,84001.0,tienda,245.0,4x4
chevrolet,equinox,2020.0,premier,Blanco,Nafta,5.0,automatica,1.5,1,87000.0,80000.0,concesionaria,105.0,4x4
volkswagen,tiguan,2018.0,sport style tsi,Rojo,Nafta,5.0,automatica,2.0,0,126000.0,30800.0,concesionaria,200.0,4x4
volkswagen,taos,2023.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,30000.0,32800.0,particular,150.0,4x2
mitsubishi,outlander,2013.0,gls full,Negro,Nafta,5.0,automatica,2.0,0,172000.0,16000.0,concesionaria,150.0,4x4
volkswagen,nivus,2025.0,tsi comfortline,Plateado,Nafta,5.0,automatica,1.0,1,0.0,26000.0,tienda,101.0,4x2
renault,duster,2013.0,luxe nav,Blanco,Nafta,5.0,manual,2.0,0,115000.0,12480.0,concesionaria,138.0,4x2
nissan,kicks,2021.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,36000.0,25600.0,concesionaria,120.0,4x4
jeep,compass,2024.0,t270 series,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,29207.0,tienda,170.0,4x2
nissan,kicks,2019.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,65000.0,18800.0,particular,120.0,4x4
jeep,renegade,2024.0,longitude,Negro,Nafta,5.0,automatica,1.3,1,0.0,29400.0,tienda,175.0,4x2
peugeot,2008,2025.0,gt,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,26320.0,tienda,120.0,4x2
audi,q5,2010.0,tfsi,Negro,Nafta,5.0,automatica,2.0,1,124000.0,18500.0,particular,211.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,0.0,35400.0,concesionaria,150.0,4x2
jeep,cherokee,2008.0,limited,Negro,Nafta,5.0,automatica,3.7,0,179000.0,15000.0,concesionaria,205.0,4x2
nissan,kicks,2022.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,20000.0,29000.0,concesionaria,120.0,4x4
nissan,kicks,2017.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,1,86500.0,20640.0,particular,120.0,4x4
toyota,hiluxsw4,2019.0,srx,Gris plata,Diésel,5.0,automatica,2.8,1,105000.0,39600.0,particular,177.0,4x4
ford,ecosport,2015.0,freestyle,Gris plata,Nafta,5.0,manual,2.0,0,135000.0,14800.0,concesionaria,143.0,4x4
jeep,renegade,2025.0,longitude,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,30834.0,tienda,170.0,4x2
peugeot,2008,2019.0,crossway,Blanco,Nafta,5.0,manual,1.6,0,109000.0,17200.0,tienda,120.0,4x2
peugeot,2008,2019.0,crossway,Blanco,Nafta,5.0,manual,1.6,0,90000.0,14400.0,concesionaria,120.0,4x2
jeep,grandcherokee,2024.0,limited,Negro,Nafta,5.0,automatica,3.6,0,0.0,146002.0,concesionaria,286.0,4x4
peugeot,2008,2017.0,allure,Blanco,Nafta,5.0,manual,1.6,0,149000.0,11200.0,particular,120.0,4x2
jeep,grandcherokee,2013.0,overland,Blanco,Nafta,5.0,automatica,3.6,1,126000.0,31000.0,particular,286.0,4x4
dodge,journey,2010.0,sxt techo dvd nav,Negro,Nafta,5.0,automatica,2.4,0,183000.0,9600.0,particular,170.0,4x4
chevrolet,tracker,2025.0,ltz,Azul,Nafta,5.0,automatica,1.2,1,0.0,27120.0,concesionaria,132.0,4x4
chevrolet,trailblazer,2022.0,ctdi premier,Gris plata,Diésel,5.0,automatica,2.8,1,45000.0,36000.0,particular,200.0,4x4
citroen,c4cactus,2021.0,thp 165 shine,Gris plata,Nafta,5.0,manual,1.6,0,65000.0,17900.0,tienda,165.0,4x2
volkswagen,tcross,2024.0,200 tsi comfortline,Blanco,Nafta,5.0,automatica,1.0,1,0.0,23840.0,particular,110.0,4x2
ford,broncosport,2023.0,wildtrak at8,Gris plata,Nafta,5.0,automatica,2.0,1,14800.0,44000.0,particular,110.0,4x4
ford,ecosport,2015.0,titanium,Naranja,Nafta,5.0,manual,1.6,0,126000.0,13200.0,concesionaria,110.0,4x2
audi,q8,2025.0,tfsi,Blanco,Híbrido,5.0,automatica,3.0,1,0.0,168900.0,tienda,340.0,4x4
chery,tiggo4pro,2025.0,luxury,Celeste,Nafta,5.0,automatica,1.5,1,0.0,31500.0,concesionaria,127.0,4x4
fiat,pulse,2025.0,drive gse,Blanco,Nafta,5.0,manual,1.3,0,0.0,9200.0,tienda,110.0,4x2
ford,broncosport,2025.0,wildtrak at8,Verde oscuro,Nafta,5.0,automatica,1.5,0,0.0,37942.0,tienda,110.0,4x4
jeep,compass,2019.0,longitude,Gris plata,Nafta,5.0,manual,2.4,1,89000.0,26990.0,concesionaria,170.0,4x4
bmw,serie4,2017.0,440i gran coupe m package,Negro,Nafta,3.0,automatica,3.0,1,98000.0,60000.0,concesionaria,326.0,4x2
toyota,corollacross,2022.0,seg ecvt,Negro,Híbrido,5.0,automatica,1.8,0,61800.0,30800.0,concesionaria,170.0,4x2
toyota,hiluxsw4,2007.0,srv cuero,Gris plata,Diésel,5.0,automatica,3.0,1,141000.0,26950.0,concesionaria,171.0,4x4
peugeot,3008,2019.0,gtline thp,Gris plata,Diésel,5.0,automatica,2.0,1,99945.0,26800.0,tienda,165.0,4x4
renault,duster,2016.0,ph2 privilege,Negro,Nafta,5.0,manual,1.6,1,112000.0,13700.0,concesionaria,110.0,4x2
peugeot,2008,2017.0,allure,Gris plata,Nafta,5.0,manual,1.6,0,117029.0,12800.0,concesionaria,120.0,4x2
ford,ecosport,2014.0,s,Gris plata,Nafta,5.0,manual,1.6,0,135000.0,12400.0,concesionaria,110.0,4x2
ford,ecosport,2018.0,freestyle,Blanco,Nafta,5.0,manual,1.5,1,87028.0,16240.0,concesionaria,123.0,4x2
chevrolet,blazer,2007.0,dlx,Verde oscuro,Diésel,5.0,manual,2.8,0,252000.0,12000.0,particular,160.0,4x2
hyundai,tucson,2008.0,n,Bordó,Nafta,5.0,manual,2.0,0,240000.0,9500.0,particular,154.0,4x4
chevrolet,tracker,2024.0,ltz,Blanco,Nafta,5.0,automatica,1.2,0,1000.0,26476.0,tienda,132.0,4x4
ford,broncosport,2021.0,wildtrak at8,Gris plata,Nafta,5.0,automatica,2.0,1,63000.0,37000.0,particular,110.0,4x4
bmw,x1,2017.0,sdrive 20i sportline,Blanco,Nafta,5.0,manual,2.0,1,92000.0,31000.0,particular,192.0,4x4
nissan,kicks,2022.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,38500.0,31000.0,particular,120.0,4x4
jeep,renegade,2025.0,trailhawk at9,Blanco,Nafta,5.0,automatica,1.3,1,0.0,34240.0,concesionaria,170.0,4x4
renault,dusteroroch,2017.0,outsider plus,Verde oscuro,Nafta,5.0,manual,2.0,1,98000.0,13600.0,particular,110.0,4x2
peugeot,2008,2022.0,feline,Rojo,Nafta,5.0,manual,1.6,1,47000.0,20800.0,particular,150.0,4x4
chevrolet,tracker,2022.0,ltz,Azul,Nafta,5.0,automatica,1.2,0,49500.0,21600.0,tienda,132.0,4x4
hyundai,tucson,2018.0,style,Gris plata,Nafta,5.0,automatica,2.0,1,82800.0,26000.0,particular,154.0,4x2
chery,tiggo,2013.0,f2 confort,Negro,Nafta,5.0,manual,2.0,0,105000.0,10000.0,concesionaria,127.0,4x2
peugeot,2008,2017.0,feline,Marrón,Nafta,5.0,manual,1.6,1,86279.0,13479.0,concesionaria,150.0,4x4
jeep,wrangler,2025.0,rubicon,Negro,Nafta,3.0,automatica,2.0,1,0.0,130000.0,tienda,272.0,4x4
ford,ecosport,2015.0,titanium,Rojo,Nafta,5.0,manual,1.6,0,145000.0,12800.0,particular,110.0,4x2
jeep,compass,2025.0,t270 series,Blanco,Nafta,5.0,automatica,1.3,1,0.0,32640.0,tienda,272.0,4x2
chevrolet,tracker,2014.0,ltz,Gris plata,Nafta,5.0,automatica,1.8,0,100000.0,14000.0,particular,140.0,4x4
nissan,xterra,2005.0,se,Negro,Diésel,5.0,manual,2.8,0,227000.0,11800.0,particular,123.0,4x4
volkswagen,taos,2022.0,250 tsi comfortline,Bordó,Nafta,5.0,automatica,1.4,1,89000.0,35000.0,particular,150.0,4x2
chevrolet,tracker,2017.0,ltz,Negro,Nafta,5.0,automatica,1.8,1,154000.0,14640.0,concesionaria,140.0,4x4
nissan,kicks,2020.0,sense,Gris plata,Nafta,5.0,manual,1.6,0,59900.0,19200.0,particular,120.0,4x2
volkswagen,tcross,2024.0,200 tsi comfortline,Azul,Nafta,5.0,automatica,1.0,1,500.0,22240.0,particular,110.0,4x2
bmw,x6,2018.0,35i sportive,Gris plata,Nafta,5.0,automatica,3.0,0,87028.0,88900.0,particular,306.0,4x4
hyundai,creta,2025.0,safety,Blanco,Nafta,5.0,automatica,1.6,1,0.0,35000.0,concesionaria,115.0,4x2
peugeot,2008,2024.0,active,Gris plata,Nafta,5.0,manual,1.0,1,9000.0,30000.0,concesionaria,120.0,4x2
peugeot,2008,2019.0,feline,Gris plata,Nafta,5.0,manual,1.6,1,97000.0,14300.0,particular,150.0,4x4
chevrolet,blazer,1996.0,dlx,Blanco,Nafta,5.0,manual,2.2,0,171000.0,6080.0,particular,160.0,4x2
fiat,pulse,2023.0,impetus t3,Gris plata,Nafta,5.0,automatica,1.0,0,1000.0,27760.0,particular,110.0,4x2
jeep,patriot,2013.0,sport,Negro,Nafta,5.0,automatica,2.4,0,140000.0,12000.0,particular,170.0,4x4
volkswagen,nivus,2025.0,tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,24792.0,tienda,101.0,4x2
jeep,renegade,2025.0,longitude,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,30392.0,concesionaria,170.0,4x2
jeep,renegade,2020.0,longitude,Negro,Nafta,5.0,automatica,1.8,1,52000.0,24000.0,concesionaria,170.0,4x2
renault,captur,2017.0,zen,Gris plata,Nafta,5.0,manual,2.0,0,87000.0,16800.0,concesionaria,110.0,4x2
chery,tiggo,2014.0,f2 confort,Gris plata,Nafta,5.0,manual,2.0,0,168000.0,10000.0,concesionaria,138.0,4x2
chevrolet,tracker,2024.0,turbo,Blanco,Nafta,5.0,automatica,1.2,1,0.0,21519.0,tienda,132.0,4x4
toyota,rav4,2012.0,,Blanco,Nafta,5.0,automatica,2.4,0,180000.0,13500.0,concesionaria,257.0,4x2
audi,q5,2025.0,tfsi,Gris plata,Híbrido,5.0,automatica,2.0,1,0.0,77800.0,tienda,252.0,4x4
jeep,compass,2021.0,t270 series,Blanco,Nafta,5.0,automatica,2.4,0,76000.0,30400.0,concesionaria,170.0,4x2
ford,ecosport,2017.0,freestyle,Negro,Nafta,5.0,manual,2.0,1,108119.0,16080.0,concesionaria,143.0,4x4
bmw,x1,2018.0,sdrive 20i sportline,Blanco,Nafta,5.0,manual,2.0,1,105000.0,33900.0,concesionaria,192.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,35440.0,tienda,150.0,4x2
peugeot,2008,2024.0,allure,Gris plata,Nafta,5.0,manual,1.0,1,0.0,29200.0,tienda,120.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,0.0,28000.0,concesionaria,150.0,4x2
chevrolet,tracker,2016.0,ltz,Negro,Nafta,5.0,automatica,1.8,1,110000.0,15500.0,particular,140.0,4x4
fiat,pulse,2024.0,impetus t3,Rojo,Nafta,5.0,automatica,1.0,1,8000.0,25500.0,concesionaria,110.0,4x2
toyota,corollacross,2022.0,seg ecvt,Blanco,Híbrido,5.0,automatica,1.8,1,72000.0,32000.0,particular,170.0,4x2
nissan,xtrail,2007.0,,Negro,Diésel,5.0,manual,2.2,0,185000.0,11000.0,concesionaria,257.0,4x4
ford,kuga,2024.0,platinum,Negro,Híbrido,5.0,automatica,2.5,0,10000.0,56000.0,particular,180.0,4x4
chevrolet,tracker,2025.0,ltz,Blanco,Nafta,5.0,automatica,1.2,1,0.0,29492.0,concesionaria,132.0,4x4
peugeot,2008,2016.0,thp sport,Blanco,Nafta,5.0,manual,1.6,0,92000.0,11600.0,particular,120.0,4x2
bmw,x5,2006.0,35i executive,Gris plata,Nafta,5.0,manual,3.0,0,257000.0,19000.0,concesionaria,306.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Azul,Nafta,5.0,automatica,1.4,1,0.0,36640.0,tienda,150.0,4x2
dodge,journey,2013.0,se,Gris plata,Nafta,5.0,automatica,2.4,0,190000.0,13600.0,concesionaria,170.0,4x4
peugeot,2008,2018.0,allure,Blanco,Nafta,5.0,manual,1.6,0,100000.0,14800.0,particular,120.0,4x2
chevrolet,tracker,2025.0,,Rojo,Nafta,5.0,automatica,1.2,0,0.0,24000.0,concesionaria,132.0,4x4
bmw,x1,2018.0,sdrive 20i sportline,Negro,Nafta,5.0,manual,2.0,1,87028.0,37000.0,particular,150.0,4x4
ford,ecosport,2016.0,se,Negro,Nafta,5.0,manual,2.0,0,128000.0,14800.0,particular,143.0,4x2
nissan,kicks,2022.0,exclusive,Azul,Nafta,5.0,automatica,1.6,1,36645.0,27512.0,tienda,120.0,4x4
ds,ds7,2024.0,rivolli my24,Gris plata,Nafta,5.0,automatica,1.6,1,0.0,52000.0,concesionaria,215.0,4x2
peugeot,2008,2018.0,active,Blanco,Nafta,5.0,manual,1.6,0,87028.0,14800.0,particular,120.0,4x2
chevrolet,tracker,2017.0,ltz,Gris plata,Nafta,5.0,automatica,1.8,1,96000.0,15120.0,concesionaria,140.0,4x4
ford,ecosport,2014.0,freestyle,Blanco,Nafta,5.0,manual,1.6,0,111500.0,10796.0,concesionaria,110.0,4x2
peugeot,2008,2024.0,active,Azul,Nafta,5.0,manual,1.0,1,0.0,27464.0,tienda,120.0,4x2
chevrolet,tracker,2023.0,turbo,Verde oscuro,Nafta,5.0,automatica,1.2,0,19750.0,22000.0,particular,132.0,4x4
volkswagen,taos,2024.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,0.0,35200.0,tienda,150.0,4x2
volkswagen,tcross,2025.0,200 tsi comfortline,Blanco,Nafta,5.0,automatica,1.0,1,0.0,24000.0,tienda,110.0,4x2
jeep,wrangler,2013.0,rubicon,Negro,Nafta,3.0,automatica,3.6,0,85000.0,60000.0,particular,284.0,4x4
chery,tiggo4pro,2025.0,luxury,Rojo,Nafta,5.0,automatica,1.5,1,0.0,27920.0,concesionaria,127.0,4x4
toyota,corollacross,2025.0,seg ecvt,Blanco,Híbrido,5.0,automatica,1.8,1,1000.0,41992.0,particular,170.0,4x2
chery,tiggo,2013.0,f2 luxury,Verde oscuro,Nafta,5.0,manual,2.0,0,120000.0,10400.0,particular,138.0,4x4
chevrolet,tracker,2017.0,ltz,Gris plata,Nafta,5.0,automatica,1.8,1,165000.0,15500.0,concesionaria,140.0,4x4
audi,q3sportback,2020.0,35tfsi sportback,Plateado,Nafta,5.0,automatica,1.4,1,95500.0,41500.0,tienda,150.0,4x4
citroen,c4cactus,2020.0,feel pack plus,Azul,Híbrido,5.0,manual,1.6,0,87000.0,14872.0,tienda,165.0,4x2
volkswagen,tiguanallspace,2021.0,tsi life 4motion,Blanco,Nafta,5.0,automatica,1.4,0,109000.0,28400.0,concesionaria,150.0,4x2
peugeot,2008,2020.0,allure,Gris plata,Nafta,5.0,manual,1.6,0,51000.0,16640.0,concesionaria,120.0,4x2
chevrolet,tracker,2019.0,ltz,Blanco,Nafta,5.0,manual,1.8,1,75000.0,17600.0,particular,140.0,4x4
peugeot,2008,2021.0,feline,Gris plata,Nafta,5.0,manual,1.6,0,75000.0,22990.0,concesionaria,150.0,4x4
volvo,xc40,2024.0,p8 recharge,Gris plata,Eléctrico,5.0,automatica,2.0,1,0.0,89000.0,concesionaria,408.0,4x4
jeep,compass,2025.0,t270 series,CARBON BLACK,Nafta,5.0,automatica,1.3,1,0.0,33840.0,concesionaria,272.0,4x2
jeep,compass,2024.0,t270 series,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,38000.0,concesionaria,170.0,4x2
jeep,renegade,2020.0,sport,Negro,Nafta,5.0,manual,1.8,1,93000.0,17192.0,tienda,170.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,0.0,37200.0,tienda,150.0,4x2
peugeot,2008,2016.0,allure,Negro,Nafta,5.0,manual,1.6,0,99000.0,11992.0,concesionaria,120.0,4x2
dodge,journey,2012.0,sxt techo dvd nav,Rojo,Nafta,5.0,automatica,2.4,1,142000.0,14900.0,particular,170.0,4x4
chevrolet,tracker,2025.0,turbo,Gris plata,Nafta,5.0,automatica,1.2,0,0.0,21360.0,tienda,132.0,4x4
